OBJECTID,LICENSE,APPLICANT,TRADE_NAME,ENDORSEMENTS,DESCRIPTIO,CLASS,ADDRESS,ADDRID,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,STATUS,TYPE,X,Y,WARD,ZIPCODE
1513,ABRA-091199,"D C Vines, LLC",D'Vines,,Retail - Liquor Store,A,3103 14TH STREET NW,307830,,,,,,CHECKED,,Active,Retail - Liquor Store,397188.8,140156.84,Ward 1,20010
1514,ABRA-091244,District Pub Group L.L.L.,Fainting Goat,,Tavern,C,1330 U STREET NW,218104,,CHECKED,,,,,,About to Expire,Tavern,397322.17,138770.45,Ward 1,20009
1515,ABRA-091333,POR JAI LLC,Bangkok Thai Dining,,Restaurant,C,2016 P STREET NW,226189,,,,,,,,Active,Restaurant,396040.82,137954.84,Ward 2,20036
1516,ABRA-091400,"Gilstrid's Gastronomy, LLC",Cafe Berlin,,Restaurant,C,322 MASSACHUSETTS AVENUE NE,152366,,,,CHECKED,,,,Active,Restaurant,399919.03,136288.98,Ward 6,20002
1517,ABRA-091618,"8th Street, LLC",Tree House Lounge,,Tavern,C,1006 FLORIDA AVENUE NE,76374,,CHECKED,,,CHECKED,,,About to Expire,Tavern,400651.45,137351.05,Ward 5,20002
1518,ABRA-092008,"Busboys of Takoma, LLC",Busboys & Poets - Takoma,,Restaurant,C,235 CARROLL STREET NW,245143,,CHECKED,,,CHECKED,,,Active,Restaurant,398667.69,145244.88,Ward 4,20012
1519,ABRA-092041,"Nando's of Tenleytown, LLC",Nando's Peri Peri,,Restaurant,C,4231 WISCONSIN AVENUE NW,222972,,,,CHECKED,CHECKED,,,Active,Restaurant,393301.99,141808.04,Ward 3,20016
1520,ABRA-092074,Toro Bar Corporation,La Troja Billar,,Tavern,C,3708 14TH STREET NW,259000,,,,,,,,About to Expire,Tavern,397132.83,141069.28,Ward 4,20010
1521,ABRA-092127,"Meat and Foods, LLC",Meat and Foods,,Restaurant,D,247 FLORIDA AVENUE NW,302532,,,,CHECKED,,,,Active,Restaurant,398653.23,138436.01,Ward 5,20001
1522,ABRA-092192,Fernando Postigo,Sol Mexican Grill,,Tavern,C,1251 H STREET NE,69654,,CHECKED,,,,,,About to Expire,Tavern,400986.78,136904.87,Ward 6,20002
1523,ABRA-092484,"Pal, The Mediterranean Spot and More, LLC",Pal The Mediterranean Spot,,Restaurant,C,1501 U STREET NW,303421,,,,CHECKED,,,,Safekeeping,Restaurant,396979.46,138807.86,Ward 1,20009
1524,ABRA-092730,Wagshal's 3201 LLC,Wagshal's,,Retail - Grocery,B,3201 NEW MEXICO AVENUE NW,223998,,,,,,CHECKED,,Active,Retail - Grocery,392652.26,140583.03,Ward 3,20016
1525,ABRA-092731,Wagshal's 3201 LLC,Wagshal's,,Restaurant,D,3201 NEW MEXICO AVENUE NW,223998,,,,,CHECKED,,,Active,Restaurant,392652.26,140583.03,Ward 3,20016
1526,ABRA-092739,"Barrel One, Inc.",Barrel One,,Wholesaler,A,500 EMERSON STREET NE,15653,,,,,,,,Active,Wholesaler,400104.2,142499.83,Ward 5,20017
1527,ABRA-092792,Four Five Eight LLC,INDIGO-Indian food on the go!,,Restaurant,C,243 K STREET NE,47157,,CHECKED,,,CHECKED,,,Active,Restaurant,399807.21,137155.44,Ward 6,20002
1528,ABRA-092802,Nando's at the Yards LLC,Nando's Peri Peri,,Restaurant,C,300 TINGEY STREET SE,307287,,,,,CHECKED,,,Active,Restaurant,399889.57,134154.2,Ward 6,20003
1529,ABRA-092834,Little Red Fox LLC,Little Red Fox,,Retail - Grocery,B,5035 CONNECTICUT AVENUE NW,262736,,,,,,CHECKED,,Active,Retail - Grocery,393938.93,143110.73,Ward 3,20008
1530,ABRA-092836,"Little Red Fox, LLC",Little Red Fox,,Restaurant,D,5035 CONNECTICUT AVENUE NW,262736,,,,CHECKED,,,,Active,Restaurant,393938.93,143110.73,Ward 3,20008
1531,ABRA-092844,"STK, LLC",STK,,Restaurant,C,1250 CONNECTICUT AVENUE NW,241295,,CHECKED,,,,,,Active,Restaurant,396329.36,137668.5,Ward 2,20036
1532,ABRA-092845,Prestige Beverage Group of DC LLC,Prestige Beverage Group,,Wholesaler,A,175 R STREET NE,300028,,,,,,,,Active,Wholesaler,399642.96,138283.29,Ward 5,20002
1533,ABRA-092977,"Pho Viet & Grills, LLC",Pho Viet & Grille,,Restaurant,C,1639 WISCONSIN AVENUE NW,277110,,CHECKED,,,CHECKED,,,Active,Restaurant,394344.22,138178.93,Ward 2,20007
1534,ABRA-092986,T & K Corp.,Kintaro,,Restaurant,C,1039 33RD STREET NW,275714,,,,,,,,Active,Restaurant,394286.31,137428.76,Ward 2,20007
1535,ABRA-093257,"Argyle Market, LLC",Argyle Market,,Retail - Class B,B,3220 17TH STREET NW,233527,,,,,,,,Active,Retail - Class B,396599.62,140491.36,Ward 1,20010
1536,ABRA-093399,"Fishnet Restaurant DC, LLC",Drift On 7th,,Restaurant,C,1819 7TH STREET NW,311476,,,,,,,,Active,Restaurant,398116.59,138545.62,Ward 1,20001
1537,ABRA-093419,Karen A. Abbott,TO BE DETERMINED-FORMERLY G Spot Tavern,,Tavern,C,5413 GEORGIA AVENUE NW,254612,,,,,,,,Safekeeping,Tavern,397601.26,143080.44,Ward 4,20011
1538,ABRA-093639,"IL Pioppo, LLC",IL Pioppo,,Wholesaler,A,2052 WEST VIRGINIA AVENUE NE,52236,,,,,,,,Issued,Wholesaler,401611.77,138552.01,Ward 5,20002
1539,ABRA-093645,"LEI AG Embassy Row, LLC",The Embassy Row Hotel,,Hotel,C,2015 MASSACHUSETTS AVENUE NW,225934,,CHECKED,,,CHECKED,,,Issued,Hotel,396037.26,138096.8,Ward 2,20036
1540,ABRA-093723,"Dean & Deluca of Georgetown, Inc",Dean & Deluca,,Restaurant,D,3276 M STREET NW,273712,,CHECKED,,,,,,Active,Restaurant,394349.18,137435.69,Ward 2,20007
1541,ABRA-093794,Boss Shepherd's LLC,Boss Shepherd's,,Restaurant,C,1299 PENNSYLVANIA AVENUE NW,285503,,CHECKED,,,,,,Active,Restaurant,397456.71,136497.57,Ward 2,20004
1542,ABRA-093822,"Safeway, Inc",Safeway,,Retail - Grocery,B,3830 GEORGIA AVENUE NW,225076,,,,,,CHECKED,,Active,Retail - Grocery,397845.01,141173.71,Ward 4,20011
1543,ABRA-093846,"L'Enfant DC Hotel, LLC",L'Enfant Plaza Hotel,,Hotel,C,480 L''ENFANT PLAZA SW,302307,,CHECKED,,,,,,Safekeeping,Hotel,397885.97,135118.5,Ward 6,20024
1544,ABRA-093868,"Premier Wines, LLC",Premier Wines (Online Only),,Retail - Liquor Store,A,2414 DOUGLAS STREET NE,47514,,,,,,,,Active,Retail - Liquor Store,402475.01,139541.09,Ward 5,20018
1545,ABRA-093871,"G & H, Inc.",Chesapeake Big Market,,Retail - Grocery,B,601 CHESAPEAKE STREET SE,151054,,,,,,,,Active,Retail - Grocery,400148.46,129023.53,Ward 8,20032
1546,ABRA-093984,Eagle N Exile LLC,DC Eagle,,Tavern,C,3701 BENNING ROAD NE,304573,,CHECKED,,,,,,About to Expire,Tavern,404244.03,136333.18,Ward 7,20019
1547,ABRA-094010,G Street Food 15 LLC,G Street Food,,Restaurant,C,1030 15TH STREET NW,278796,,CHECKED,,,,,,Active,Restaurant,396967,137284.63,Ward 2,20005
1548,ABRA-094011,"Lepri, LLC",Steel Plate,,Tavern,C,3523 12TH STREET NE,33535,,CHECKED,,,CHECKED,,,About to Expire,Tavern,400799.86,140595.04,Ward 5,20017
1549,ABRA-094089,Cornerstone Bar Group LLC,The Pub and the People,,Tavern,C,1648 NORTH CAPITOL STREET NW,226758,,CHECKED,,CHECKED,,,,About to Expire,Tavern,399192.69,138277.84,Ward 5,20002
1550,ABRA-094362,Numana LLC,Campono,,Restaurant,D,600 NEW HAMPSHIRE AVENUE NW,279838,,,,,CHECKED,,,Active,Restaurant,395223.31,136662.88,Ward 2,20037
1551,ABRA-094430,"Abush , LLC",DC Mini Supermarket,,Retail - Grocery,B,1828 1ST STREET NW,218526,,,,,,,,Active,Retail - Grocery,398925.31,138585.92,Ward 5,20001
1552,ABRA-094510,Lost and Found LLC,Lost and Found,,Tavern,C,1240 9TH STREET NW,239760,,,,,,,,About to Expire,Tavern,397886.91,137656.55,Ward 2,20001
1553,ABRA-094562,"Rockfish, LLC",Stonefish Grill & Lounge,,Restaurant,C,1050 17TH STREET NW,278801,,CHECKED,,CHECKED,,,,Active,Restaurant,396632.21,137279.33,Ward 2,20036
1554,ABRA-094602,Lemo Group. LLC,Wapa Cafe,,Restaurant,C,6230 GEORGIA AVENUE NW,253204,,,,,,,,Active,Restaurant,397582.73,144218.76,Ward 4,20011
1555,ABRA-094621,Bodega Market LLC,Bodega Market,,Retail - Liquor Store,A,1136 FLORIDA AVENUE NE,73050,,,,,,,,Active,Retail - Liquor Store,400836.66,137242.69,Ward 5,20002
1556,ABRA-094801,MRG 600 F LLC,Denson,,Tavern,C,600 F STREET NW,238713,,CHECKED,,,,,,About to Expire,Tavern,398254.37,136583.69,Ward 2,20004
1557,ABRA-094825,"Coddi Wes 1, LLC",Rebellion,,Restaurant,C,1836 18TH STREET NW,302223,,,,CHECKED,CHECKED,,,Active,Restaurant,396370.32,138598.4,Ward 2,20009
1558,ABRA-094849,"Gallery O, LLC",Gallery O on H,,Multipurpose,C,1354 H STREET NE,66010,,CHECKED,,,CHECKED,,,Active,Multipurpose,401174.46,136948.61,Ward 6,20002
1559,ABRA-094881,"Two Foxes, LLC",The Pursuit,,Tavern,C,1421 H STREET NE,286170,,,,,CHECKED,,,About to Expire,Tavern,401324.16,136909.49,Ward 6,20002
1560,ABRA-094922,"American City Diner, Inc.",American City Diner,,Restaurant,D,5532 CONNECTICUT AVENUE NW,263826,,,,CHECKED,,,,Active,Restaurant,393460.91,144031.47,Ward 3,20015
1561,ABRA-095031,Union Social 100 LLC,Union Social,,Restaurant,C,100 FLORIDA AVENUE NE,306456,,,,,CHECKED,,,Active,Restaurant,399674.91,137882.49,Ward 5,20002
1562,ABRA-095111,"Angelika Film Center Union Market, LLC",Angelika Pop-Up,,Tavern,C,550 PENN STREET NE,8479,,,,,,,,About to Expire,Tavern,400338.16,138033.1,Ward 5,20002
1563,ABRA-095112,"Harris Teeter, LLC",Harris Teeter,,Retail - Grocery,B,401 M STREET SE,309432,,,,,,,,Active,Retail - Grocery,399991.82,134265.15,Ward 6,20003
1564,ABRA-095178,"Micherie, LLC",Cheerz,,Restaurant,C,7303 GEORGIA AVENUE NW,254735,,CHECKED,,,,,,Active,Restaurant,397731.93,145619.48,Ward 4,20012
1565,ABRA-095181,"Harris Teeter , LLC",Harris Teeter,,Retail - Grocery,B,1350 POTOMAC AVENUE SE,303730,,,,,,CHECKED,,Active,Retail - Grocery,401160.72,134707.64,Ward 6,20003
1566,ABRA-095251,"10th Street Market DC, Inc.",10th Street Market,,Retail - Liquor Store,A,1000 S STREET NW,239275,,,,,,,,Active,Retail - Liquor Store,397730.36,138446.23,Ward 6,20001
1567,ABRA-095281,Del Frisco's of Washington DC LLC,Del Frisco's Double Eagle Steak House,,Restaurant,C,950 I STREET NW,311499,,CHECKED,,,CHECKED,,,Active,Restaurant,397857.81,136982.48,Ward 2,20001
1568,ABRA-095312,"CCWS, LLC",Chevy Chase Wine & Spirits,,Retail - Liquor Store,A,5544 CONNECTICUT AVENUE NW,299973,,,,,,CHECKED,,Active,Retail - Liquor Store,393432.55,144073.23,Ward 3,20015
1569,ABRA-095375,Giant of Maryland LLC,Giant #2379,,Retail - Grocery,B,3336 WISCONSIN AVENUE NW,223125,,,,,,CHECKED,,Active,Retail - Grocery,393671.02,140720.27,Ward 3,20016
1570,ABRA-095376,Giant of Maryland LLC,Giant #2379,,Restaurant,D,3336 WISCONSIN AVENUE NW,223125,,,,,,,,Active,Restaurant,393671.02,140720.27,Ward 3,20016
1571,ABRA-095465,"Catrachitos Restaurant, Inc.",Catrachitos Restaurant,,Restaurant,C,4608 14TH STREET NW,255578,,,,,,,,Active,Restaurant,397139.5,142067.99,Ward 4,20011
1572,ABRA-095684,National Theatre Corporation/SMG World/Jam Theatrical LTD,National Theatre,,Multipurpose,C,1321 PENNSYLVANIA AVENUE NW,293201,,,,,,,,Active,Multipurpose,397357.4,136507.99,Ward 2,20004
1573,ABRA-095711,Lemma Holdings LLC,Bliss,,Tavern,C,2122 24TH PLACE NE,51384,,CHECKED,,,,,,About to Expire,Tavern,402457.08,139114.17,Ward 5,20018
1574,ABRA-095751,Daniman L.L.C.,Lee's Liquor,,Retail - Liquor Store,A,2339 PENNSYLVANIA AVENUE SE,48335,,,,,,,,Active,Retail - Liquor Store,402441.08,133979.83,Ward 7,20020
1575,ABRA-095880,New Seven Market Inc,New Seven Market,,Retail - Class B,B,1406 GOOD HOPE ROAD SE,65049,,,,,,,,Active,Retail - Class B,401316.71,133231.09,Ward 8,20020
1576,ABRA-095913,"Neighborhood Restaurant Group XIX, LLC",The Sovereign,,Tavern,C,1206 WISCONSIN AVENUE NW,301976,,CHECKED,,,,,,About to Expire,Tavern,394520.36,137518.72,Ward 2,20007
1577,ABRA-095920,Brightwood L.L.C.,Swampoodle,,Tavern,C,5501 14TH STREET NW,254784,,,,CHECKED,,,,About to Expire,Tavern,397120.7,143199.87,Ward 4,20011
1578,ABRA-086205,"Flora Restaurant and Lounge, LLC",Ghion Restaurant and Lounge,,Tavern,C,2010 9TH STREET NW,239457,,CHECKED,,,,,,About to Expire,Tavern,397903.73,138835.38,Ward 1,20001
1579,ABRA-085918,"Eun & Peter, Inc.",Uncle Lee's Seafood,,Retail - Liquor Store,A,1102 EASTERN AVENUE NE,310132,,,,,,CHECKED,,Active,Retail - Liquor Store,406565.84,137369.53,Ward 7,20019
1580,ABRA-086545,"2500 Pennsylvania Avenue Investors, LLC",Avenue Suites/A Bar,,Tavern,C,2500 PENNSYLVANIA AVENUE NW,273885,,,,,CHECKED,,,About to Expire,Tavern,395344.68,137287.83,Ward 2,20037
1581,ABRA-097977,Cookie's Corner Inc.,Cookie's Corner,,Retail - Class B,B,1970 2ND STREET NW,229716,,,,,,,,Active,Retail - Class B,398716.87,138850.39,Ward 1,20001
1582,ABRA-087084,"BBP K Street, LLC",Bobby's Burger Palace,,Restaurant,C,2121 K STREET NW,243319,,,,,,,,Active,Restaurant,395902.54,137224.31,Ward 2,20037
1583,ABRA-086394,Pega Corporation,Burka's Fine Wines & Liquors,,Retail - Liquor Store,A,3500 WISCONSIN AVENUE NW,302284,,,,,,CHECKED,,Active,Retail - Liquor Store,393630.25,140921.98,Ward 3,20016
1584,ABRA-086085,"JH Topia, Inc.",Patron Convenience Store,,Retail - Class B,B,3235 PENNSYLVANIA AVENUE SE,278361,,,,,,,,Active,Retail - Class B,403562.46,133395.79,Ward 7,20020
1585,ABRA-086230,"HSA Investments, LLC",Sara's Market,,Retail - Class B,B,3008 Q STREET NW,223842,,,,,,,,Active,Retail - Class B,394824.06,138056.41,Ward 2,20007
1586,ABRA-095922,Adams Restaurant Group Inc,Claudia's Steakhouse,,Restaurant,C,1501 K STREET NW,279201,,CHECKED,,CHECKED,,,,Active,Restaurant,396953.84,137233.59,Ward 2,20005
1587,ABRA-095926,T Jiya Sohal Corporation,Sunset Wine & Spirit,,Retail - Liquor Store,A,1627 1ST STREET NW,218381,,,,,,CHECKED,,Active,Retail - Liquor Store,398961.92,138224.88,Ward 5,20001
1588,ABRA-095965,AN & JM LLC,To Be Determined(AN&JM LLC),,Restaurant,C,1513 WISCONSIN AVENUE NW,223933,,,,,,,,About to Expire,Restaurant,394426.64,137975.69,Ward 2,20007
1589,ABRA-095966,FR & LH LLC,To Be Determined,,Restaurant,C,1515 WISCONSIN AVENUE NW,223924,,,,,,,,405.1 New Const,Restaurant,394428.31,137983.11,Ward 2,20007
1590,ABRA-096103,"HBGT, LLC",Chez Billy Sud,,Restaurant,C,1035 31ST STREET NW,303212,,CHECKED,,,CHECKED,,,Active,Restaurant,394718.39,137303.44,Ward 2,20007
1591,ABRA-096107,"4686 MLK, LLC",Fort Drum Market,,Retail - Grocery,B,4686 MARTIN LUTHER KING JR AVENUE SW,18335,,,,,,,,Active,Retail - Grocery,399073.56,128130.07,Ward 8,20032
1592,ABRA-096474,Lattice Partners LLC,Copycat Co.,,Tavern,C,1110 H STREET NE,74073,,CHECKED,,,,,,About to Expire,Tavern,400778.22,136950.32,Ward 6,20002
1593,ABRA-096523,Juanitas Inc.,Okapi,,Tavern,C,4811 GEORGIA AVENUE NW,252038,,CHECKED,,,,,,About to Expire,Tavern,397689.23,142312.75,Ward 4,20011
1594,ABRA-096611,Adams Morgan Coffee Shop Inc.,Adams Morgan Restaurant & Coffee,,Restaurant,D,2204 18TH STREET NW,302242,,,,CHECKED,,,,Active,Restaurant,396372.67,139020.56,Ward 1,20009
1595,ABRA-096627,"Pops Seabar, LLC",Pop's Seabar 1,,Restaurant,C,1817 COLUMBIA ROAD NW,235377,,,,CHECKED,,,,Active,Restaurant,396215.09,139343.54,Ward 1,20009
1596,ABRA-096628,"Aki Muller & Eyob, LLC",Ocean Front Liquors,,Retail - Liquor Store,A,4682 MARTIN LUTHER KING JR AVENUE SW,147083,,,,,,,,Active,Retail - Liquor Store,399075.2,128149.14,Ward 8,20032
1597,ABRA-096758,Mimosa Inc.,Mimosa Restaurant,,Restaurant,C,1915 18TH STREET NW,241426,,,,CHECKED,,,,Safekeeping,Restaurant,396410.21,138685.33,Ward 2,20009
1598,ABRA-096761,"Sixth and H Street Bar and Grill, LLC",Sixth and H Street Bar and Grill,,Tavern,C,523 H STREET NE,11386,,,,,,,,About to Expire,Tavern,400119.81,136902.54,Ward 6,20002
1599,ABRA-096957,Kyoung Ja Choi,Kalorama Deli,,Retail - Grocery,B,2343 17TH STREET NW,295033,,,,,,,,Active,Retail - Grocery,396616.72,139247.49,Ward 1,20009
1600,ABRA-096999,"Nagomi, Inc.",Nagomi,,Restaurant,C,1990 M STREET NW,241073,,,,,,,,Active,Restaurant,396138.83,137513.34,Ward 2,20036
1601,ABRA-097252,"S. R. Brothers, Inc",S & R Liquors,,Retail - Liquor Store,A,1015 18TH STREET NW,243414,,,,,,CHECKED,,Active,Retail - Liquor Store,396413.51,137255.78,Ward 2,20036
1602,ABRA-097355,Steak Ice 1310 H LLC,Sally's Middle Name,,Restaurant,C,1320 H STREET NE,67743,,,,,,,,Active,Restaurant,401086.59,136949.26,Ward 6,20002
1603,ABRA-097367,Precious Pies and Catering LLC,Layla Lounge,,Tavern,C,501 MORSE STREET NE,15262,,CHECKED,,,,,,About to Expire,Tavern,400093.48,137697.24,Ward 5,20002
1604,ABRA-097380,BUL Corp.,BUL,,Restaurant,C,2431 18TH STREET NW,235605,,CHECKED,,CHECKED,,,,Active,Restaurant,396363.39,139273.84,Ward 1,20009
1605,ABRA-097489,Sheger LLC,Mudrick's Supermarket,,Retail - Grocery,B,1064 BLADENSBURG ROAD NE,276160,,,,,,,,Active,Retail - Grocery,401640.09,137346.88,Ward 5,20002
1606,ABRA-097516,Right Forward LLC,Right Proper Brewing Company,,Manufacturer,A,920 GIRARD STREET NE,82519,,,CHECKED,,,CHECKED,,Active,Manufacturer,400600.89,139874.8,Ward 5,20017
1607,ABRA-097611,"Decadence, LLC.",Decadence,,Restaurant,D,6204 GEORGIA AVENUE NW,253217,,CHECKED,,,,,,Active,Restaurant,397577.5,144141.7,Ward 4,20011
1608,ABRA-097647,"WW 1875 Connecticut Ave, LLC",We Work,,Tavern,C,1875 CONNECTICUT AVENUE NW,242828,,CHECKED,,,,,,About to Expire,Tavern,396019.46,138646.25,Ward 1,20009
1609,ABRA-097698,"Duru, Inc.",Ankara,,Restaurant,C,1320 19TH STREET NW,241061,,,,CHECKED,,,,Issued,Restaurant,396203.93,137802.92,Ward 2,20036
1610,ABRA-097803,"States & Letters Restaurant, LLC",The Dabney,,Restaurant,C,1222 9TH STREET NW,312309,,CHECKED,,,CHECKED,,,Active,Restaurant,397903.18,137612.83,Ward 2,20001
1611,ABRA-097822,Slim's Diner LLC,Slim's Diner,,Restaurant,C,4201 GEORGIA AVENUE NW,224807,,,,,,,,Active,Restaurant,397805.16,141572.31,Ward 4,20011
1612,ABRA-097880,"SKYK, Inc.",Sonya's Market,,Retail - Grocery,B,2833 11TH STREET NW,231729,,,,,,,,Active,Retail - Grocery,397676.23,139864.26,Ward 1,20001
1613,ABRA-097883,"Gokulesh, LLC","Hop, Cask, & Barrel",,Retail - Liquor Store,A,1717 WISCONSIN AVENUE NW,261699,,,,,,CHECKED,,Active,Retail - Liquor Store,394214.09,138498.35,Ward 2,20007
1614,ABRA-097960,SMJ & Metro Inc.,Metro Supermarket,,Retail - Grocery,B,2130 P STREET NW,298500,,,,,,CHECKED,,Active,Retail - Grocery,395805.35,137959.03,Ward 2,20037
1615,ABRA-097969,"HRH Services, L.L.C.",The Alibi,,Restaurant,C,237 2ND STREET NW,279586,,CHECKED,,CHECKED,,,,Active,Restaurant,398831.89,136174.35,Ward 6,20001
1616,ABRA-098029,Agora Inc,Agora,,Restaurant,C,1527 17TH STREET NW,218330,,,,CHECKED,,,,Active,Restaurant,396689.34,138091.12,Ward 2,20036
1617,ABRA-098037,520 Florida Avenue Restaurant LLC,Shaws Tavern,,Tavern,C,520 FLORIDA AVENUE NW,302311,,CHECKED,,CHECKED,,,,About to Expire,Tavern,398292.12,138589.38,Ward 6,20001
1618,ABRA-098074,"Lee Casa Lebrato, Inc.",Casa Lebrato,,Retail - Grocery,B,1733 COLUMBIA ROAD NW,235942,,,,,,,,Active,Retail - Grocery,396513.8,139638.36,Ward 1,20009
1619,ABRA-098132,Hoang LLC,Pho 14,,Restaurant,C,1436 PARK ROAD NW,234387,,,,,,,,Issued,Restaurant,397043.85,140297.23,Ward 1,20010
1620,ABRA-098174,"PHCDC1, LLC",Quarter & Glory,,Tavern,C,2017 14TH STREET NW,240351,,CHECKED,,,,,,About to Expire,Tavern,397258.02,138863.8,Ward 1,20009
1621,ABRA-098176,PREQUEL LLC,PREQUEL,,Multipurpose,C,918 F STREET NW,239826,,,,,,,,Issued,Multipurpose,397839.02,136572.21,Ward 2,20004
1622,ABRA-098204,Union Kitchen LLC,Union Kitchen,,Retail - Grocery,B,538 3RD STREET NE,9536,,,,,,CHECKED,,Active,Retail - Grocery,399808.33,136593.94,Ward 6,20002
1623,ABRA-098271,District Distilling Company Inc.,District Distilling Company (Distillery Pub),,Tavern,C,1414 U STREET NW,301495,,CHECKED,,,,,,About to Expire,Tavern,397172.75,138775.27,Ward 2,20009
1624,ABRA-098287,Ehio-American Flavors LLC,Askale Cafe,,Restaurant,D,3629 12TH STREET NE,289179,,,,,,,,Active,Restaurant,400784.39,140715.93,Ward 5,20017
1625,ABRA-098478,BK Enterprises Inc.,Best One Liquor,,Retail - Liquor Store,A,322 FLORIDA AVENUE NW,237616,,,,,,CHECKED,,Active,Retail - Liquor Store,398614.42,138412.75,Ward 5,20001
1626,ABRA-098505,Creative Consolidation LLC,Masseria,,Restaurant,C,1340 4TH STREET NE,286080,,,,,CHECKED,,,Active,Restaurant,400068.48,137982.15,Ward 5,20002
1627,ABRA-098546,909 New Jersey Avenue Associates LLC,Scarlet Oak,,Restaurant,C,909 NEW JERSEY AVENUE SE,289057,,,,CHECKED,,,,Active,Restaurant,399523.39,134558.73,Ward 6,20003
1628,ABRA-098589,ALFA LLC,Gold Coast Cafe & Mart,,Retail - Grocery,B,5501 COLORADO AVENUE NW,285216,,,,,,,,Active,Retail - Grocery,397153,143161.96,Ward 4,20011
1629,ABRA-071881,"Alero of U Street, Inc.",Alero Restaurant and Lounge,,Restaurant,C,1301 U STREET NW,297578,,CHECKED,,CHECKED,CHECKED,,,Active,Restaurant,397341.04,138816.18,Ward 1,20009
1630,ABRA-071021,Poy Loung Inc.,The Regent Thai Cuisine,,Restaurant,C,1910 18TH STREET NW,241110,,,,CHECKED,,,,Active,Restaurant,396366.78,138684.18,Ward 2,20009
1631,ABRA-071793,"Partners At 723 8th St SE, LLC",The Ugly Mug Dining Saloon,,Restaurant,C,723 8TH STREET SE,77857,,CHECKED,,CHECKED,,,,Active,Restaurant,400413.06,134738.06,Ward 6,20003
1632,ABRA-071110,Miso Hungry Inc.,Sushi Go Round & Tapas,,Restaurant,C,705 7TH STREET NW,301479,,,,CHECKED,,,,Active,Restaurant,398141.98,136782.79,Ward 2,20001
1633,ABRA-071487,"Logan Grill, LLC",Commissary,,Restaurant,C,1443 P STREET NW,225541,,,,CHECKED,,,,Active,Restaurant,397094.88,137995.02,Ward 2,20005
1634,ABRA-071601,"Yoef, Inc.",Stanton Liquors,,Retail - Liquor Store,A,1044 BLADENSBURG ROAD NE,74860,,,,,,,,Active,Retail - Liquor Store,401612.66,137303.06,Ward 5,20002
1635,ABRA-090337,"DiamondRock DC M Street Tenant, LLC","The Westin Washington, D.C. City Center",,Hotel,C,1400 M STREET NW,240254,,CHECKED,,,,,,Active,Hotel,397099.84,137495.93,Ward 2,20005
1636,ABRA-071913,"Leeds The Way, LLC",Hank's Oyster Bar,,Restaurant,C,1622 Q STREET NW,225832,,,,CHECKED,,,,Active,Restaurant,396700.36,138117.18,Ward 2,20009
1637,ABRA-060398,Los Brothers Inc.,La Molienda,,Restaurant,C,3568 14TH STREET NW,234719,,CHECKED,,CHECKED,,,,Active,Restaurant,397137.21,140929.52,Ward 1,20010
1638,ABRA-072593,"Passion Food Four, LLC",Acadiana,,Restaurant,C,901 NEW YORK AVENUE NW,300397,,,,CHECKED,,,,Active,Restaurant,397808.53,137129.35,Ward 2,20001
1639,ABRA-072014,"Mate, LLC",Mate,,Restaurant,C,3101 K STREET NW,301900,,CHECKED,,,,,,Active,Restaurant,394672.61,137215.09,Ward 2,20007
1640,ABRA-060822,"Yi Kheng Ung Liquors, LLC",Roses Queen Liquors,,Retail - Liquor Store,A,830 BLADENSBURG ROAD NE,81066,,,,,,CHECKED,,Active,Retail - Liquor Store,401489.26,137081.15,Ward 5,20002
1641,ABRA-072685,Andes/DC LLC,Las Canteras,,Restaurant,C,2307 18TH STREET NW,235624,,,,,,,,Active,Restaurant,396403.79,139120.26,Ward 1,20009
1642,ABRA-074333,SKA Luna Corporation,Casbah Cafe/Ledo Pizza Restaurant,,Restaurant,C,1721 WISCONSIN AVENUE NW,275260,,,,,,,,Active,Restaurant,394210.52,138507.08,Ward 2,20007
1643,ABRA-073443,"Kovaler, LLC",Veranda,,Tavern,C,1100 P STREET NW,306692,,,,CHECKED,CHECKED,,,About to Expire,Tavern,397624.62,137960.91,Ward 2,20005
1644,ABRA-072260,Mok Ju Na,Daily Fish Of Chesapeake,,Retail - Grocery,B,2250 SHERMAN AVENUE NW,284324,,,,,,,,Active,Retail - Grocery,397798.22,139143.11,Ward 1,20001
1645,ABRA-072472,"Pilar Hospitality Group, LLC",Bar Pilar,,Tavern,C,1833 14TH STREET NW,240433,,CHECKED,,CHECKED,,,,About to Expire,Tavern,397260.97,138584.83,Ward 1,20009
1646,ABRA-073791,"Rasika, LLC",Rasika,,Restaurant,C,633 D STREET NW,301792,,,,,,,,Active,Restaurant,398153.6,136347.79,Ward 2,20004
1647,ABRA-072358,"J. Paul's DC, LLC",J Paul's,,Restaurant,C,3218 M STREET NW,271892,,CHECKED,,,,,,Active,Restaurant,394491.91,137459.2,Ward 2,20007
